Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Hungary,HUN,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Hungary,HUN,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Hungary,HUN,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,..,..,..,..,..,..,..,..,59.999999999,59.999999999,59.999999999,59.8216166656667,55.259999999,48.966224999,46.752399999,43.9713833323333,41.5752666656667,40.960749999,37.911349999,35.577999999,32.5322833323333,34.3142916656667,36.630549999,42.671149999,48.0422083329167,50.1194,45.83215,46.9705416666667,50.4132083333333,59.0663416666667,63.2058666666667,74.7353833333333,78.9883916666667,91.9331833333333,105.160458333333,125.681425,152.646666666667,186.789166666667,214.401666666667,237.145833333333,282.179166666667,286.49,257.886666666667,224.306666666667,202.745833333333,199.5825,210.39,183.625833333333,172.113333333333,202.341666666667,207.944166666667,201.055,225.104166666667,223.695,232.601666666667,279.3325,281.523333333333,274.433333333333,270.211666666667,290.66,307.996666666667,303.140833333333,372.595833333333,353.088333333333
Hungary,HUN,GNI (current US$),NY.GNP.MKTP.CD,..,..,..,..,..,..,..,..,4905748215.99312,5451510267.98462,5740151176.92802,6248641976.07718,7336545883.07327,9084751071.9802,9939078299.49782,11286945711.1764,13175156062.1166,14662260602.391,17078500250.6654,19640688268.1867,22802483463.075,22934234457.6616,23083086010.7344,21202053479.1211,20437499473.3296,20688685636.8522,23839410416.3186,26265370165.6327,28774340499.7584,29084292925.8083,33092473561.3382,33586645050.788,37692103841.1653,39175128483.1978,41973316213.4935,44428126740.5206,44550212281.0385,44414561307.6131,45684768637.5621,45891063641.0175,44475804736.8481,50630432392.3382,63764742792.0142,80511625377.2179,97759238415.7896,106110791276.79,108557692856.124,129559337522.287,147909075010.473,125364104383.822,125954223289.104,135068573275.969,123360599722.351,131737629361.407,134668476150.214,119182529780.817,125141112045.183,137321995627.354,154276621414.076,159691089245.166,153532999274.884,176321181848.921,171906025966.474,206408037794.703
Hungary,HUN,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,8790,8040,8030,8210,8610,8790,8930,9220,9750,10170,11170,12450,13700,14610,15280,16040,17250,17650,19360,19820,20720,21910,22280,23830,24530,25520,27190,28300,30660,34220,34190,37420,42320,44650
Hungary,HUN,"Population, total",SP.POP.TOTL,9983967,10029321,10061734,10087947,10119835,10147935,10178653,10216604,10255815,10298723,10337910,10367537,10398489,10432055,10478720,10540525,10598677,10648031,10684822,10704152,10711122,10711848,10705535,10689463,10668095,10648713,10630564,10612741,10596487,10481719,10373988,10373400,10369341,10357523,10343355,10328965,10311238,10290486,10266570,10237530,10210971,10187576,10158608,10129552,10107146,10087065,10071370,10055780,10038188,10022650,10000023,9971727,9920362,9893082,9866468,9843028,9814023,9787966,9775564,9771141,9750149,9709891,9643048,9589872
Iceland,ISL,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Iceland,ISL,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Iceland,ISL,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,0.361904749977738,0.40083333330883,0.429999999974441,0.429999999974441,0.429999999974441,0.429999999974441,0.429999999974441,0.441666666559482,0.621666666635839,0.879999999968158,0.879999999968158,0.879999999887478,0.882603545953388,0.901341666520921,0.999516666500499,1.53694999974941,1.82171666637135,1.98869999967762,2.71110833289748,3.52599999943281,4.7976416658989,7.22418333233333,12.35153333275,24.84276666575,31.69374166625,41.5076666666667,41.1041583333333,38.6771833333333,43.0139833333333,57.0417916666667,58.283775,58.9963416666667,57.5459333333333,67.6031816666667,69.9443783333333,64.6916666666667,66.5,70.9042908333333,70.9583333333333,72.3352933333333,78.6159466666667,97.4246033333333,91.6616666666667,76.7089825,70.1916666666667,62.9816666666667,70.18,64.055,87.9479166666667,123.638381413044,122.241811205165,115.954039762284,125.082787013769,122.179121320458,116.767352506899,131.918708431432,120.811548065239,106.839572014,108.300176306626,122.606773601907,135.421711629205,126.988860204557,135.27990200138,137.942952429967
Iceland,ISL,GNI (current US$),NY.GNP.MKTP.CD,250098812.628729,255834912.972653,287461509.317719,343438594.715442,439066107.765742,528494088.023918,635079185.184651,626477928.773687,476703743.956878,415853045.337461,522696657.935501,666365964.113647,831840763.110586,1144524155.68934,1500095030.65907,1378490150.95482,1633280095.61136,2169414916.99307,2458142732.27743,2790553138.54748,3303277787.90251,3388793911.46146,3092375441.46614,2646797147.27573,2724805455.21156,2855002580.22034,3843484799.59299,5374050604.24695,5930814760.40533,5452786416.87494,6228403957.74795,6701840871.62924,6895454920.12082,6044650894.67803,6168434453.0753,6896897128.998,7217037593.98496,7361979456.81715,8278665075.12159,8768098010.23843,8740536277.60252,7974300125.43033,9278760921.95541,11234405350.0893,13219483215.2519,16184415473.066,16416030208.0365,20655358676.1377,14738976143.8306,10996203444.8844,11655447395.2346,13450225651.4506,13461900235.8385,16010321394.1878,17641035407.3781,17486094485.2184,21200175322.7839,24848957647.0047,26701147667.6892,25374511608.1548,22344770004.7193,25833069095.318,28588333838.0933,31707527807.3418
Iceland,ISL,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,21150,21730,21290,21820,22730,23180,24070,26130,27960,28850,28840,30880,32470,32140,34060,35840,37310,39560,35660,34990,33710,36170,38330,44090,45410,49110,54530,55910,58160,62220,57640,62050,73180,79290
Iceland,ISL,"Population, total",SP.POP.TOTL,175574,179029,182378,185653,188983,192286,195570,198751,201488,203369,204438,206098,209137,212317,215209,217979,220154,221799,223537,225735,228138,230755,233860,236977,239511,241405,243180,245859,249740,252852,254826,257797,261057,263725,266021,267468,268916,271128,274047,277381,281205,284968,287523,289521,292074,296734,303782,311566,317414,318499,318041,319014,320716,323764,327386,330815,335439,343400,352721,360563,366463,372520,382003,393600
India,IND,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,..,..,..,..,..,..,..,..,..,..,13.5793083177093,13.9317391661706,14.1113138585024,12.8856255776752,12.8043772650601,14.1229173890864,14.2366681694855,12.7168401804502,12.0488845908307,11.8750848063808,11.0961065452754,11.6154387844499,13.4675820923942,14.1016587725392,15.5309114795427,16.8298476091414,18.1397801866249,19.2859862568476,20.2016135814387,25.1949473573329,26.3503860119686,31.8999260564656,30.9287372170104,33.157477335464,30.2989741855664,26.3321749588569,24.1426536681275,22.8125471917776,23.5364642994774,21.9170633132103,21.8229075342518,20.6760606582492,20.6732475500878,19.7092213379721,17.5589283983963,14.8800533757421,17.0996791242773,16.8414102457773,19.0572058938661,19.2155611185983,17.520327243228,18.5055609944035,21.7351878661413,23.3008757771863,22.7049198425766,23.0297689509896,20.0812235448575,19.5049373712604,19.4905310721058,19.9766366353173,21.4359238508865,19.8230119664583,18.4230765466735,..
India,IND,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,8425121119.4,9328742281.7,10029268976.8,10965917520.3,12696953185.8,13865614018.8,14586390285.7,15414657569.6,16520249175.3,18190384895.1,20723360696.4,22480074709.1,26942860601.2,30649492455,32763961315.2,38934813159.4,44909442697.3,53424896488.5,59288500301.3,73721064976,83471522909.2,84852336186.3,87775440181.5,91330328767.5,97898626998.8,93808975940.1,93966076365.7,94059291709,98333648294.5,99779510346.3,101131491179.6,99500093585.5,105741601402,118884622369.5,123644485822.1,121195478444.5,159525518911.4,204057539299.5,227111768434.6,256312241333.4,290427544563.2,334399298473.1,392576050359.7,427245079805.9,457507409077.4,478831010025.1,455541896498.9,511575707373.6,521175685410,561017395481.3,564979321177.1,611987174447.7,616862975673.6,..
India,IND,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,4.7619000037619,4.7619000037619,4.7619000037619,4.7619000037619,4.7619000037619,4.7619000037619,6.35912500535912,7.5000000065,7.5000000065,7.5000000065,7.5000000065,7.49193523096824,7.59446837394936,7.74203856214968,8.1016032272183,8.37589194565386,8.96041272812392,8.73857617131457,8.19284034840393,8.12579094635689,7.86294470113798,8.65852281709317,9.45513193348639,10.0988982440461,11.3625833326667,12.3687499995833,12.61083333325,12.9615,13.9170833333333,16.2255,17.5035,22.7424333333333,25.9180833333333,30.4932916666667,31.3737425,32.4270766666667,35.4331733333333,36.3132858333333,41.259365,43.0554283333333,44.941605,47.1864141666667,48.6103191666667,46.5832841666667,45.3164666666667,44.099975,45.3070083333333,41.3485333333333,43.5051833333333,48.4052666666667,45.7258121212121,46.6704666666667,53.4372333333333,58.5978454166667,61.0295144607843,64.1519444632786,67.1953128073894,65.121568645066,68.3894670935421,70.4203405359551,74.0995668836052,73.9180128154351,78.6044905829916,82.5992764460784
India,IND,GNI (current US$),NY.GNP.MKTP.CD,36878683724.9837,39026635578.2356,41934681631.2816,48186723223.9232,56175789636.4896,59211704884.6049,45254695256.0107,49790942204,52745455870.6667,58086661684,62043816388,66960356998.0141,71074037112.0029,85104333308.8721,99161732540.1252,98179147059.2348,102455777820.366,121214526178.423,137112216857.771,153184888029.024,186765694126.304,193536164464.102,200057147722.277,217346717498.831,210959681010.072,231343824754.848,247574348946.154,277014075282.415,293483983654.525,292602575946.815,316775332518.038,265995400854.861,283798978165.926,275444141432.969,323107987156.158,356252288641.836,389211880588.551,412313850436.229,417792779082.3,455260118903.94,463419538385.564,481232454354.65,511491219784.627,603194284371.778,704172929910.938,814484973025.502,932915277251.682,1211641639990.71,1191736971828.07,1333878515185.91,1657660502177.3,1807020595447.93,1806177396650.75,1833600950822.85,2015014420952.3,2079182865638.45,2268496715258.95,2622801076651.4,2673994276922.96,2808367623253.76,2638922006729.4,3129982849042.19,3307391497374.15,3497821553935.47
India,IND,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1190,1210,1280,1350,1440,1550,1670,1740,1830,1990,2070,2180,2260,2440,2660,2920,3200,3500,3620,3870,4170,4430,4780,4970,5150,5380,5760,6100,6670,7110,6900,7990,9070,10030
India,IND,"Population, total",SP.POP.TOTL,445954579,456351876,467024193,477933619,489059309,500114346,510992617,521987069,533431909,545314670,557501301,569999178,582837973,596107483,609721951,623524219,637451448,651685628,666267760,681248383,696828385,712869298,729169466,745826546,762895156,780242084,797878993,815716125,833729681,852012673,870452165,888941756,907574049,926351297,945261958,964279129,983281218,1002335230,1021434576,1040500054,1059633675,1078970907,1098313039,1117415123,1136264583,1154638713,1172373788,1189691809,1206734806,1223640160,1240613620,1257621191,1274487215,1291132063,1307246509,1322866505,1338636340,1354195680,1369003306,1383112050,1396387127,1407563842,1417173173,1428627663
Indonesia,IDN,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,..,..,..,..,..,..,..,..,..,..,38.083049136155,51.0942386838998,54.7919090648387,46.3662928059069,37.0249895993295,39.4777111088792,38.672216575513,37.2856147389538,36.4596077384904,37.9938855602489,30.2238440480183,27.5988445839464,28.8229304366136,39.0776091183619,39.6396848181029,44.9114293210083,55.9616253357557,72.6844622815747,67.4038558797255,66.0586017198744,69.2097820289503,71.6253896554606,72.1827292070828,58.6589656180412,62.6316042166298,63.4083656403461,58.2997070519768,65.0972744894654,168.197820298444,117.372155084583,93.4911161187874,85.8981488426231,67.6712950758861,59.5235915692802,56.3318184484653,52.2624366052956,38.9556674026139,35.6690596510526,32.0905086785131,34.4548844798878,26.9770756415164,25.2959557495305,28.3221912786371,29.7818700829251,33.9818341522572,36.9878652520515,35.3699048735106,35.9645370951152,37.563968911709,37.0829978178321,40.5041698753423,35.6297847708276,30.8874397111951,..
Indonesia,IDN,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,3432691278.3,4682274735.4,5814543795.7,7270793342,9100920877.2,11497812015.2,14010058797.7,16470538470.3,18045712413.7,18623748316.7,20937697366.2,22761139319.3,25133280486.7,30229383588.6,32025253802.3,36714642568.2,42914295378.8,52526347016.8,54053879424.8,59380152209.8,69848505848.5,79528197362.6,87987351692.3,89157126589.4,107819781286.8,124399503875.8,129003514948,136339703441,151484839252.8,151806502424.2,144048996549.8,132710089751.5,128444200507.9,134372632167.3,138041813871.8,142131795440.2,135970010956.9,147827337604.3,157916194612.4,179404705351,198278352695.5,219629383247.4,252623033564.3,263643864629.2,292565412570.1,307849578357.8,319052612588.1,353688908559.2,379851596756.2,402379692152.7,417182846729.3,411272201148.2,396234543876.6,..
Indonesia,IDN,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,..,..,..,..,..,..,..,149.583333333333,296.291666666667,326,362.833333333333,391.875,415,415,415,414.999999999,414.999999999,414.999999999,442.045416665917,623.055499999083,626.993999998583,631.756666664167,661.42074999925,909.264833332,1025.9448333315,1110.57999999967,1282.55999999975,1643.84833333333,1685.70416666667,1770.05916666667,1842.81333333333,1950.3175,2029.92083333333,2087.10386666667,2160.753675,2248.607975,2342.29629166667,2909.38,10013.6225,7855.15,8421.775,10260.85,9311.19166666667,8577.13333333333,8938.85,9704.74166666667,9159.31666666667,9141,9698.9625,10389.9375,9090.43333333333,8770.43333333333,9386.62916666667,10461.24,11865.2112962963,13389.4129365079,13308.3268020542,13380.8338788891,14236.9387734818,14147.6713605454,14582.2034678177,14308.1439011897,14849.8539362105,15236.8846620506
Indonesia,IDN,GNI (current US$),NY.GNP.MKTP.CD,..,..,..,..,..,..,..,5603578208.92112,6979263887.7665,8230061349.69325,9013698630.13699,9163997460.39356,10612048192.7711,15681204819.2771,24580481927.7108,29124819277.1084,36227710843.3735,44173975903.6145,49495081085.7165,49017751256.7578,69275428145.1926,82471348574.279,87198907626.5934,77357300691.1411,80790889103.3223,81748996020.0976,76685219775.7392,72266266225.258,80194046348.4062,89890113722.9717,100922880842.599,111033528397.059,121895296366.359,151992326577.915,172149161170.89,196187841493.025,221276437689.451,209439956603.811,90063497246.2849,129337748220.438,154077737575.381,154497031123.037,189806032770.414,225746848643.873,245051229791.359,271957843285.474,349037816633.008,414441364730.336,492096264956.174,520694548999.934,734988311299.241,868239118624.63,891961469643.941,885249528975.533,860946502355.486,832298853313.049,902045435884.24,983437956183.896,1011212626783.42,1085078650138.71,1029975056921.9,1154297486861.71,1282833043169.47,1335866354417.72
Indonesia,IDN,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2920,3170,3400,3680,4020,4360,4720,4940,4150,4090,4370,4710,4970,5190,5490,5890,6360,6870,7370,7660,8210,8770,9350,9670,9830,9800,10040,10460,11150,11750,11530,12550,14050,15210
Indonesia,IDN,"Population, total",SP.POP.TOTL,88382881,90816938,93345489,95962527,98675061,101157868,103561105,106260749,109138723,112149246,115228394,118347135,121504145,124709058,127945196,131213215,134521025,137861540,141250964,144693087,148177096,151686337,155228658,158790611,162331962,165791694,169135273,172421390,175694647,178949174,182159874,185361228,188558416,191737287,194928533,198140162,201373791,204628007,207855486,210996910,214072421,217112437,220115092,223080121,225938595,228805144,231797427,234858289,237936543,240981299,244016173,247099697,250222695,253275918,256229761,259091970,261850182,264498852,267066843,269582878,271857970,273753191,275501339,277534122
"Iran, Islamic Rep.",IRN,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4.8498097682313,3.91473673625846,6.54341805402252,4.50829749761749,3.17138714331609,3.34236025731027,2.76896443677274,4.59202130498213,4.75144941360619,5.41982936719309,7.23479851404622,..,..,36.687006487121,30.4723885700927,22.6019118091039,13.9204231887215,10.2904236640195,11.1993804414726,8.53677578435986,8.01538330547552,6.51131335549761,6.92658410154237,9.2538137876162,11.041892387943,9.46438737892384,7.69272097030801,5.93841287099684,3.87405298703524,4.47060263576892,4.06023483741484,2.75460422048953,1.15418701005468,1.41415187379947,1.25724019316653,1.58031512740935,1.3214036375402,1.39957501025766,1.74215896070191,1.71144063207801,2.27014419220512,2.88287118990275,2.41000462049101,..
"Iran, Islamic Rep.",IRN,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,4618942613.2,3969211554.7,8269750070.8,7078085808,5159730090,6025227842,5793964260.5,6150722410.1,5843049165.3,6526858378.8,9026182538.2,11368427701.3,16074665445.3,23392435930.4,21792481976.9,21681652185.7,16684178793.1,11697339746.3,12341638353.4,9742304899.9,8800053478.5,8280878565,8934505230.4,14235372770.8,20950347846.7,21393520935.6,20494226261.2,20834072180.2,16026650174.6,18609984963.8,19768742370.1,17260291984,7481954468.2,7013042464.9,5817911004,6455859301,6058410415.5,6819093933.4,5773699803.6,4855393068.1,5433188395.8,10348874166.9,9950397346.6,..
"Iran, Islamic Rep.",IRN,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,75.75000007575,75.75000007575,75.75000007575,75.75000007575,75.75000007575,75.75000007575,75.75000007575,75.75000007575,75.75000007575,75.75000007575,75.75000007575,75.7500000694375,75.7499701345202,68.8860419482585,67.641342246617,67.6549455324406,70.2390698610516,70.6337318788855,70.4920309761581,70.4920309761581,70.631848089676,78.3468453777361,83.6226700245569,86.3787358940775,90.0514398915356,91.0735868439752,78.7787830685101,71.4774357190432,68.6997646296701,72.0322364263672,68.1123727149296,67.5217300147946,65.5678412857706,1268.07876133881,1749.17373625079,1748.35024562759,1751.18635583594,1753.34547748286,1752.28599459359,1753.35494977138,1764.85606929191,1753.98568465785,6907.03445561653,8193.88751916667,8613.98942075,8963.95890666667,9170.9428775,9281.15182833333,9428.52826083333,9864.3024562682,10254.176470289,10616.3066439076,12175.5472222222,18414.4480100374,25941.6641445972,29011.491377053,30914.8524362967,33226.2981524127,40864.329009777,42000,42000,42000,42000,42000
"Iran, Islamic Rep.",IRN,GNI (current US$),NY.GNP.MKTP.CD,4093075124.24898,4313643834.82048,4565302320.1937,4785082170.16758,5216962024.97138,5993381748.94252,6584086843.49863,7309849490.95842,8293989175.57826,9349707047.12636,10523103067.1531,13203002005.1624,16621895137.9211,26443577156.3093,46045623157.1948,51798709663.8918,67585867366.6298,79729688496.5987,76845583368.4839,91207569320.7394,95239665758.7769,101391532103.219,126382725397.107,157001302858.575,162696317315.736,180268653829.936,209246611605.201,133943681912.511,122974037113.137,120425532551.041,124760662244.786,..,..,63762182228.2282,71515503048.8432,95928399193.9424,119853962533.393,113672090948.012,110199295558.328,114121597497.603,109789552702.844,127176778522.083,128988619778.839,153832496498.366,189735120671.673,226042321378.783,266410628180.882,350835696890.552,413692074636.929,416274638566.69,486886674335.487,626597892198.567,648244556819.742,495918620540.927,462752546062.561,408517212107.135,458482952777.226,487226042435.883,331410619456.125,283702103192.825,239332303844.33,358978028679.407,412780273202.933,401036252253.111
"Iran, Islamic Rep.",IRN,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7590,8530,8790,8810,8770,9040,9670,9850,10020,10230,10890,11210,12190,13370,14050,14720,15720,17240,17390,17370,18350,19000,16870,16040,15790,13840,14680,15180,15000,13430,14160,15040,16570,17900
"Iran, Islamic Rep.",IRN,"Population, total",SP.POP.TOTL,21388806,21983622,22605050,23259094,23948624,24667026,25398700,26133341,26875302,27643685,28449705,29273682,30111574,30981898,31895534,32856976,33841060,34876497,35993661,37205013,38520664,40476251,42500030,44027986,45628402,47266160,48913237,50541490,52111868,53644736,55793629,57990883,59372016,59755430,59985749,60794809,61598378,62480533,63461421,64474745,65544383,66674851,67327117,67954699,69061674,70182594,71275760,72319418,73318394,74322685,75373855,76342971,77324451,78458928,79961672,81790841,83306231,84505076,85617562,86564202,87290193,87923432,88550570,89172767
Iraq,IRQ,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,11.5792364267599,14.158278151616,15.13073968749,12.3378778221354,11.8447157974618,14.7320905288107,12.3239603857719,8.58092719559435,..
Iraq,IRQ,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,19135602755,23367191730.2,28109428224.6,27835914159.7,27535398709.1,26387669576.5,25341439233.3,22588087263.8,..
Iraq,IRQ,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,0.357142999357143,0.357142999357143,0.357142999357143,0.357142999357143,0.357142999357143,0.357142999357143,0.357142999357143,0.357142999357143,0.357142999357143,0.357142999357143,0.357142999357143,935.617835005274,2144.56721419924,1950.84444829616,1902.26533390822,1902.26533390822,1902.26533390822,1902.26533390822,1902.26533390822,1902.26533390822,1902.26533390822,1902.26533390822,1922.92537384858,2002.38557942674,2002.38558318428,2002.38558586824,2002.38558586824,2002.38558586824,2002.38558586824,2002.38558586824,2002.38558586824,2002.38558586824,2002.38558586824,2002.38629443332,2002.38738948844,2002.38722845092,2002.38721234717,2002.38721234717,2002.38724455468,2002.3897728437,2002.40340735354,2002.40491037037,2002.37270286683,..,1453.41666666667,1472,1467.41666666667,1254.56721858704,1193.08333333333,1170,1170,1170,1166.16666666667,1166,1166,1167.33333333333,1182,1184,1182.75,1182,1192,1450,1450,1312.5
Iraq,IRQ,GNI (current US$),NY.GNP.MKTP.CD,1947636648.9283,2118307241.51912,2260477326.67291,2288004520.68146,2706743191.74877,2959346214.39376,3205795972.75747,3232676501.96683,3669874136.82057,3821436613.65352,4153383749.04114,4793631605.48141,6194896948.162,7497724459.30568,15031498929.1023,18615108243.624,22418642868.1449,26979627705.7208,32040365404.458,45760683867.4165,54149000000,36486333333.3333,39966000000,38809354838.7097,45420645161.2903,46129032258.0645,45030967741.9355,54500967741.9355,60425161290.3226,63560000000,177707096774.194,401547550.432277,547518518.518518,1031899964.70852,3991350245.49918,12890451788.0871,10429801145.9387,20493266653.826,20342220550.1716,36235417839.3708,48059388965.9424,35918504942.9525,32363890128.59,21945812154.5324,36686105951.8305,50567404667.63,66042851917.9446,90320057319.5896,135100234154.681,114752680325.579,140109922649.573,185512264444.444,219061676129.629,233577245128.645,227112056174.957,165257898273.689,165182357747.671,185776960050.676,225613469034.031,232469897800.338,179091897936.784,207627745713.103,285694140965.517,252096682139.464
Iraq,IRQ,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2640,3490,4490,4540,4570,5000,5900,7790,8950,10470,10550,9430,6020,9210,9450,10260,10860,11860,11920,12240,12810,14380,14520,13020,9200,8940,10040,11850,12080,10360,12470,14150,14040
Iraq,IRQ,"Population, total",SP.POP.TOTL,7084678,7260714,7481832,7735824,7997655,8270544,8553883,8848502,9156132,9476737,9811347,10154928,10507315,10872139,11243146,11617622,11999342,12400190,12819707,13233830,13653369,14067260,14467682,14903737,15377032,15753856,16148221,16598019,16987346,17442590,17658381,17846378,18385673,19295818,20248073,20948858,21639332,22330770,23053488,23820734,24628858,25425663,26255343,27068823,27858948,28698684,28905607,28660887,29218381,30289040,31264875,32378061,33864447,35481800,36746488,37757813,38697943,39621162,40590700,41563520,42556984,43533592,44496122,45504560
Ireland,IRL,External debt stocks (% of GNI),DT.DOD.DECT.GN.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ireland,IRL,"External debt stocks, total (DOD, current US$)",DT.DOD.DECT.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ireland,IRL,"Official exchange rate (LCU per US$, period average)",PA.NUS.FCRF,0.357142999357143,0.357142999357143,0.357142999357143,0.357142999357143,0.357142999357143,0.357142999357143,0.357142999357143,0.362103332665675,0.416666999416667,0.416666999416667,0.416666999416667,0.410920220035124,0.400390461530008,0.408170945299308,0.427756439747663,0.452041165666667,0.556509832333333,0.573271999,0.521504582333333,0.488594874084431,0.486645276829587,0.621298066875603,0.704561636049961,0.804677922717774,0.922553499583333,0.945614999916667,0.743128333166667,0.672916666666667,0.6564675,0.705543333333333,0.604588333333333,0.6212975,0.587720833333333,0.677249306666667,0.668628101666667,0.623733075,0.625028368333333,0.659643126666667,0.702270998333333,0.938283072395239,1.08270508132601,1.11653308564468,1.05755899623965,0.884047927184961,0.803921647747605,0.803800192161416,0.796432730949096,0.729672399984088,0.679922680042729,0.716957702016136,0.754308990105979,0.718413898653322,0.778338120416812,0.752945122702002,0.752728196932591,0.901296423367096,0.903421436257288,0.88520550826938,0.846772667108096,0.893276257067393,0.875506396987983,0.845494138890436,0.949623753156941,0.924839558470698
